"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000237797",1.36764367146069,-1.30170807661275,0.327976924383078,-3.96890140689396,7.22047466649065e-05,0.000188431265194861
"ENSG00000186847",9.00966585204044,-1.25146370616798,0.315346025287395,-3.96854123982517,7.23139440960391e-05,0.000188701089754303
"ENSG00000183454",5.00569562476931,-1.24200584734403,0.313052898835991,-3.96739928606993,7.26612016095372e-05,0.000189576818258104
"ENSG00000226308",1.14480620408045,1.8043981896177,0.45500739118984,3.96564588742002,7.31974654969967e-05,0.000190914679381466
"ENSG00000213228",2.25315690649755,1.12310965689808,0.283264962359957,3.96487319695717,7.34349734730731e-05,0.000191472712710786
"ENSG00000227201",2.91432963019125,-1.00789350977278,0.254222775252333,-3.96460745412121,7.35168252574543e-05,0.000191655392593078
"ENSG00000159337",10.7931409931303,1.01134591107432,0.255136658005473,3.96393806746744,7.37233864687189e-05,0.000192178480529458
"ENSG00000267440",0.992571643329569,1.50295719105073,0.3791958844964,3.96353771889368,7.38471893438151e-05,0.000192469784978774
"ENSG00000244086",0.983201512217453,1.30518038699771,0.329298356827044,3.96351928255512,7.38528952880354e-05,0.000192469784978774
"ENSG00000237380",108.585780044517,-1.30948052212988,0.330394905667924,-3.96337988166812,7.38960525847586e-05,0.000192566823254055
"ENSG00000227117",0.934903351479316,-1.42647469655646,0.360022001328888,-3.96218756434649,7.42661593065209e-05,0.000193469265579058
"ENSG00000071991",17.6349725157088,-1.58659993854785,0.400478573677955,-3.96175986139952,7.43993490951337e-05,0.000193785182766897
"ENSG00000251254",0.709277266094898,1.47410210517827,0.372097045028599,3.96160658858491,7.4447134315232e-05,0.000193894114476566
"ENSG00000249077",1.0370418614504,-1.48719293293163,0.375481650409255,-3.9607606158934,7.47114022990829e-05,0.000194566802911685
"ENSG00000266114",0.819974252387276,-1.68122379328843,0.424488216163687,-3.96059002175018,7.47648004841343e-05,0.000194674679501973
"ENSG00000225936",0.662352283287564,-1.45922731665674,0.368490691365583,-3.96001134044668,7.49462042484942e-05,0.000195115772674797
"ENSG00000235508",4.88996466231053,1.11717798729175,0.28214378245289,3.95960519696475,7.50737697239418e-05,0.00019543222968809
"ENSG00000262904",1.40768494964963,1.04911888429888,0.264989472866314,3.95909646127019,7.52338480459718e-05,0.000195833266781421
"ENSG00000253908",0.819982718807827,1.36942627070786,0.346087685611885,3.95687661722696,7.59361268182249e-05,0.000197603430405073
"ENSG00000146755",2.90693294620053,-1.33884437529199,0.33835944859005,-3.95687007078116,7.59382070157896e-05,0.000197603430405073
"ENSG00000250917",0.496286703980077,2.07426020258097,0.524505157989177,3.95469934086668,7.6630957054064e-05,0.000199342262393458
"ENSG00000271916",2.03411739057818,1.0787000939145,0.272794360422565,3.95426097608313,7.67715767120488e-05,0.000199676109528482
"ENSG00000150656",2.95893406955858,1.3312789643213,0.336676512757913,3.95417831025996,7.67981217727057e-05,0.000199729173837606
"ENSG00000226278",40.9084923103429,1.00577489032138,0.254494374140383,3.95205156781415,7.74840373412331e-05,0.000201432477021896
"ENSG00000214435",1.64517041347329,-1.19537192739712,0.302569538642786,-3.950734541088,7.79117037367244e-05,0.000202463326030679
"ENSG00000214146",1.86661793205812,1.02504872139877,0.259509980209976,3.94993949970392,7.81709496782675e-05,0.000203088314649556
"ENSG00000184905",9.94834999113212,-1.76853475194551,0.447935493930738,-3.94819070135793,7.87440681049483e-05,0.000204495577505135
"ENSG00000167768",1.17666814082172,-1.47652453837341,0.374233872920803,-3.94545936435283,7.96471389913827e-05,0.000206725239655609
"ENSG00000266975",1.41021098423626,1.078098453191,0.273317352647116,3.94449325207299,7.99689052946127e-05,0.000207527255706684
"ENSG00000275591",0.506552606541799,1.91115258686321,0.484545415704294,3.94421766241524,8.00609161899858e-05,0.000207749451636169
"ENSG00000286342",1.71118324661271,2.05264538991464,0.520438054963907,3.94407244116112,8.01094413445472e-05,0.000207858780294997
"ENSG00000288549",2.84269029668696,-1.06082016299251,0.268973361522693,-3.94395994081744,8.01470520358543e-05,0.000207939774169627
"ENSG00000282876",2.21586646464988,-1.20244301436884,0.304896947277239,-3.94376862447059,8.02110505286332e-05,0.000208089212230749
"ENSG00000232682",2.98303454199126,-1.09175853455877,0.276888286748559,-3.94295673312533,8.04831795338228e-05,0.000208761874699858
"ENSG00000244694",6.36147604696364,1.25589106963303,0.318518682630159,3.9429117917434,8.04982684077376e-05,0.000208784356972653
"ENSG00000253180",1.16688366569521,1.28432373101417,0.325761226672636,3.94253098851697,8.06262288037367e-05,0.000209099561563747
"ENSG00000211802",0.858383442166905,-1.38583563294784,0.35151215762363,-3.94249701722033,8.06376534336916e-05,0.000209112511065804
"ENSG00000285603",1.02432595188908,1.31032962027951,0.332364609786847,3.9424462824723,8.06547185024946e-05,0.000209140084328105
"ENSG00000273777",4.65240615279116,-1.32875959489795,0.337122976419724,-3.9414685080486,8.09842689499577e-05,0.00020992765053328
"ENSG00000236567",2.31975502319064,-1.13761976213602,0.288793074605793,-3.93922106230866,8.1746582606791e-05,0.000211853051719847
"ENSG00000279668",2.20683252167552,-1.47025268441389,0.373250216989829,-3.93905379686343,8.18035879008378e-05,0.000211958387392869
"ENSG00000270885",33.6404045247472,1.58173572621435,0.401553071157795,3.93904527153472,8.18064944016612e-05,0.000211958387392869
"ENSG00000115353",5.58052371146856,-1.32717206357898,0.336939561326296,-3.93890244990771,8.18552004339648e-05,0.000212066931227883
"ENSG00000166523",21.8788200362985,1.1667370072176,0.296233158379433,3.93857667251138,8.19664019082594e-05,0.000212338107851577
"ENSG00000232036",0.592284186443057,-1.71476699254292,0.435482504875577,-3.93762544613096,8.22919130124912e-05,0.000213130417372004
"ENSG00000226624",1.44893998241783,1.48856879413117,0.378216491542919,3.93575856002106,8.29343194657562e-05,0.000214708692022422
"ENSG00000151631",0.846342707040692,1.5665512841581,0.398049213203627,3.93557186446872,8.29988225373139e-05,0.000214841470900265
"ENSG00000255189",0.616639489850193,1.61149290744509,0.409484941555859,3.93541433128686,8.305328692734e-05,0.000214951256782317
"ENSG00000205847",2.35889144274655,1.78221986556226,0.452867537867282,3.93541094589243,8.30544577399352e-05,0.000214951256782317
"ENSG00000228590",1.47407230222138,-1.84502155158979,0.468877953674416,-3.93497185596181,8.32064458975198e-05,0.000215310336801589
"ENSG00000124915",2.70889241787635,1.70627522475478,0.434125975821098,3.93036887859006,8.48156374908074e-05,0.000219264978721166
"ENSG00000267046",1.49538870762625,-1.14454495466567,0.291291223295897,-3.92921194712079,8.52246987330609e-05,0.00022028745167396
"ENSG00000267257",0.873484904533462,-1.82405019723553,0.464301554963117,-3.92858946462161,8.54455632118553e-05,0.000220840782374425
"ENSG00000205184",0.503756744684114,-1.79593548879661,0.45721768429017,-3.92796593505519,8.56673413491636e-05,0.000221326018007684
"ENSG00000258077",1.08958357681211,2.1986417217327,0.559765276780209,3.92779226031914,8.57292110799508e-05,0.000221450668868954
"ENSG00000233682",1.20849248543478,2.00903028297042,0.511639841831769,3.92664940982256,8.61373933535444e-05,0.000222469712248562
"ENSG00000132681",1.47881281684009,-1.25048544114133,0.318587695376944,-3.92509020055462,8.6697245438505e-05,0.000223897874359615
"ENSG00000227698",1.50908947886082,1.08778948764821,0.277153164895871,3.92486763792469,8.67774389608351e-05,0.000224087177378492
"ENSG00000256824",1.24985556295815,1.68445124711807,0.429262354087887,3.9240600324649,8.70690234386902e-05,0.000224786583141621
"ENSG00000174255",2.12370532275225,-1.05283002165832,0.268371080139476,-3.92303828382385,8.74392504444924e-05,0.000225670724635039
"ENSG00000283288",30.8546016576558,-1.00267980163685,0.255890271025379,-3.91839751319584,8.91396152839208e-05,0.000229931412244459
"ENSG00000065609",4.99231375241769,-1.50319225682645,0.383673751886773,-3.91789182719504,8.93267729088458e-05,0.000230395898330812
"ENSG00000242078",0.803608376199727,1.56008292932642,0.398343360823232,3.91642759176981,8.9870791599517e-05,0.000231688781958983
"ENSG00000122584",0.700440371843992,2.57651302891861,0.658176134722812,3.91462542166422,9.05446626583693e-05,0.000233307248929603
"ENSG00000267159",0.720233754823532,1.43939317719715,0.367753631103655,3.9140148606485,9.07740452459112e-05,0.000233835440508819
"ENSG00000136546",46.4734335311077,-1.57407628284721,0.402164471360537,-3.91401129374272,9.07753869134006e-05,0.000233835440508819
"ENSG00000226747",3.2973754097308,1.26271712335653,0.3227675706634,3.91215610899574,9.14757462322294e-05,0.000235512374210508
"ENSG00000227401",1.41323767367354,1.50452306642159,0.384692507874415,3.91097574198858,9.1924005350356e-05,0.000236606800978584
"ENSG00000176945",3.20438605344834,-1.4952492875496,0.382451677993233,-3.90964237729413,9.24328625294379e-05,0.00023784125453325
"ENSG00000106302",2.16776156460725,-1.62125037583939,0.41483711847822,-3.90816130867641,9.30012069263868e-05,0.000239246874120147
"ENSG00000262140",1.30559120738424,-1.13788106395341,0.291202541047034,-3.90752450120146,9.32465882578287e-05,0.000239859143244861
"ENSG00000287712",2.15521161142062,1.18990445419131,0.30458921667911,3.90658759086963,9.36087201741694e-05,0.000240733522719524
"ENSG00000232774",2.34853713993795,1.13851996980642,0.291440807935563,3.90652214379718,9.36340661563843e-05,0.000240779660472056
"ENSG00000279006",2.89549439699906,-1.1075333985383,0.28355899566999,-3.90583058711093,9.39022847873098e-05,0.000241431194652427
"ENSG00000164638",130.124878522142,-1.03699672568677,0.265541665937424,-3.90521284871032,9.41424865567837e-05,0.000242029636111905
"ENSG00000174697",6.31448269522296,-1.90752870021365,0.48853801273546,-3.90456556191579,9.43948004162647e-05,0.000242639935230803
"ENSG00000115008",20.1684268745482,1.12570748770653,0.288450968307606,3.90259562764258,9.51666201026361e-05,0.000244488581385676
"ENSG00000248673",0.804901906378582,1.71107767836473,0.438611989438284,3.90111925703638,9.57489642141381e-05,0.000245945790998458
"ENSG00000245008",1.12951499134696,1.92283479135152,0.492953601151138,3.90064052044928,9.59385198610188e-05,0.000246374301774044
"ENSG00000182050",1.53857512999183,-1.41278379687606,0.362225836199061,-3.90028445154769,9.60797349885761e-05,0.000246697978632122
"ENSG00000284605",2.90827727584493,-1.01256133165969,0.259634350364871,-3.89995133631859,9.6212024483196e-05,0.000246979138168848
"ENSG00000283788",1.20696248525377,-1.46345573899902,0.375299054716266,-3.89943891573461,9.64158570253015e-05,0.000247482843239966
"ENSG00000205861",1.51083241110179,1.04845989159208,0.268886653700495,3.89926341513375,9.64857619888153e-05,0.000247642726973819
"ENSG00000232383",2.1038083523075,1.20607286029291,0.309351976002353,3.89870747191779,9.67075199504696e-05,0.000248172715364607
"ENSG00000116183",11.613541949551,-1.30684740013903,0.335309633011034,-3.89743470357151,9.72170227713743e-05,0.000249362123571195
"ENSG00000225978",12.2125179305453,1.0296673343799,0.264289025252687,3.89598975362458,9.77985233838324e-05,0.000250715224260973
"ENSG00000287729",0.925680273016669,1.37937490655995,0.354058698412264,3.89589328759779,9.78374615403894e-05,0.000250795271564508
"ENSG00000124479",2.01264827149362,1.4577436192247,0.374351034961197,3.89405526653828,9.85821741404725e-05,0.000252564356966281
"ENSG00000254226",1.1688277202662,1.3866062459281,0.356115369892749,3.89369952312283,9.87269277635317e-05,0.000252875951575821
"ENSG00000137473",1.93007319162939,3.46647628147626,0.890332295927585,3.89346348249082,9.88230844930549e-05,0.000253102305569688
"ENSG00000224322",1.58631548480934,2.43893231760504,0.626436715262187,3.89334191017883,9.88726443367678e-05,0.000253209290955078
"ENSG00000213777",3.15462200467409,-1.11772102891522,0.287136976432572,-3.89264051882809,9.91590301573178e-05,0.000253882723563669
"ENSG00000237234",1.76987854261584,1.11261963196847,0.285877224434275,3.89194918962236,9.94420736928471e-05,0.000254547282636532
"ENSG00000249293",0.869909346197367,1.54345046550657,0.396618398443633,3.89152513237715,9.96160681469264e-05,0.000254972592279711
"ENSG00000275084",0.852370039658473,1.47071352435438,0.37796192788675,3.8911684374598,9.97626457415295e-05,0.000255307568960259
"ENSG00000266995",0.693730459854315,2.18514326793189,0.561686198349291,3.89032750734073,0.000100109017628054,0.000256113352675942
"ENSG00000235649",7.10629396333661,1.24719282296979,0.320601098742313,3.89017014558718,0.000100173959545497,0.00025623917242249
"ENSG00000240477",1.92426560008172,1.13600760430162,0.292115139938963,3.88890354857672,0.000100698124006594,0.000257539432388138
"ENSG00000250603",0.680860097684392,1.93317714317038,0.497255127952517,3.88769674659842,0.000101199950741644,0.000258680440126872
"ENSG00000286682",0.849129891719263,1.46223113273375,0.376207348028477,3.88676919894471,0.000101587258071435,0.00025960922022594
"ENSG00000211640",105.963247888985,-1.16536053427561,0.299872156772531,-3.88619119166705,0.000101829318264794,0.000260207360426087
"ENSG00000278973",2.26048757833315,-1.16384782110642,0.299508545907922,-3.88585847384876,0.000101968901937976,0.000260523092693017
"ENSG00000250138",4.18965982451301,-1.31049206714065,0.337361960453032,-3.88452825381035,0.000102528769846516,0.00026189177647809
"ENSG00000163515",74.7839445769369,1.27669994949839,0.328686710935208,3.88424571795377,0.000102648057557401,0.000262134695524767
"ENSG00000183347",0.767058283579805,2.03297257766916,0.523484456763128,3.88353952329297,0.000102946788764975,0.000262815003918374
"ENSG00000279933",1.20447562863,-1.33626673716792,0.344133012105429,-3.88299491813513,0.00010317772531502,0.000263354030568547
"ENSG00000127241",50.170873605854,-1.23698260374587,0.318611965183801,-3.88241101690038,0.000103425868219826,0.000263955155361022
"ENSG00000236762",2.44025152163012,1.06007721381771,0.27305240284317,3.88232149865599,0.000103463960913768,0.000264010926475455
"ENSG00000286519",1.20406885810733,2.26395701451092,0.583384412977649,3.88072935126166,0.000104143683359113,0.000265641148563442
"ENSG00000203782",0.840595603210116,-1.65028190091552,0.42532562824156,-3.8800434098889,0.00010443782373791,0.000266330177626286
"ENSG00000179799",1.04698005073201,1.87252297963232,0.482603779549532,3.88004209453177,0.000104438388532175,0.000266330177626286
"ENSG00000224939",0.819064484675589,1.70411832656891,0.439283104472722,3.87931679870635,0.000104750258876002,0.000267041705903586
"ENSG00000221818",3.88634948965966,1.55988919382212,0.40216704635836,3.8787096256319,0.000105012013174909,0.000267688012259427
"ENSG00000162670",20.4596581893935,-1.49249245239452,0.384815825467872,-3.87845913192344,0.000105120181586122,0.000267942739423893
"ENSG00000156466",5.30297736438762,-1.53771277242473,0.396484531346359,-3.87836763064388,0.000105159719960742,0.000268001499827838
"ENSG00000288050",0.444910815264466,1.51937699951385,0.39205655715278,3.8754025963702,0.000106448554775559,0.000271094878199461
"ENSG00000227066",0.854247429020026,1.65275657343418,0.42647695308957,3.87537136874795,0.000106462207714783,0.000271108413348876
"ENSG00000272905",1.8370089543059,1.12985199294752,0.291774544051729,3.87234601503553,0.000107792776754349,0.000274389285476465
"ENSG00000286828",0.822707292293631,1.30239661784052,0.336359435526966,3.87203830271652,0.0001079289861317,0.000274692998441181
"ENSG00000287910",2.28580045035201,1.03547630983166,0.267527671773191,3.87053908468029,0.000108594943797226,0.000276279812411816
"ENSG00000230005",0.520229985290127,1.60050249327794,0.413544732228134,3.87020403972891,0.000108744300986861,0.000276616507767705
"ENSG00000264781",1.19251261672982,-1.66906228316883,0.431637270389252,-3.8668168799781,0.000110265160663727,0.000280353568487678
"ENSG00000277737",1.79206227176386,-2.3709004055061,0.61314945969266,-3.86675771792169,0.000110291902314881,0.000280399633424508
"ENSG00000236806",0.925571183460233,-1.40373620271458,0.363057488929425,-3.86642954771126,0.000110440348608884,0.000280733132254652
"ENSG00000231500",1.05524933788019,1.13511111702272,0.293585868499275,3.86636837401296,0.000110468041086139,0.000280781573473633
